Graph Name,Source,Captive,Edge_weight,Interaction_type,Data_collection,Species,Data_duration_days,Mammal?,Time_resolution_secs,Citation
mammalia_raccoon_proximity_5,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_50,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_51,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_52,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_6,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_7,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_8,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity_9,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_raccoon_proximity,NR,No,Duration,Spatial_proximity,logger,Procyon_lotor,7,Yes,Very_fine,"Reynolds, Jennifer JH, et al. ""Raccoon contact networks predict seasonal susceptibility to rabies outbreaks and limitations of vaccination."" Journal of Animal Ecology 84.6 (2015): 1720_1731."
mammalia_sheep_dominance,NR,Semi_ranging,Frequency,Dominance,focal_sampling,Ovis_canadensis,450,Yes,Focal_follow,"Christine C Hass. Social status in female bighorn sheep (Ovis canadensis): Expression, development and reproductive correlates. J. of Zoology, 225(3):509_523, 199"
mammalia_spidermonkeys_contact,NR,No,Duration,Physical_contact,focal_sampling,Ateles_hybridus,730,Yes,Focal_follow,"Rimbach, Rebecca, et al. ""Brown spider monkeys (Ateles hybridus): a model for differentiating the role of social networks and physical contact on parasite transmission dynamics."" Phil. Trans. R. Soc. B 370.1669 (2015): 20140110."
mammalia_vampire_bats_foodsharing,NR,Yes,Duration,Trophallaxis,video,Desmodus_rotundus,0.08,Yes,Very_fine,"Carter, Gerald G., and Gerald S. Wilkinson. ""Food sharing in vampire bats: reciprocal help predicts donations more than relatedness or harassment.""Proceedings of the Royal Society of London B: Biological Sciences 280.1753 (2013): 20122573."
mammalia_voles_bhp_trapping_02,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_03,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_04,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_05,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_06,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_07,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_08,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_09,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_10,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_11,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_12,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_13,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_14,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_15,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_16,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_17,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_18,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_19,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_20,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_21,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_22,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_23,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_24,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_25,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_26,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_27,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_28,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_29,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_30,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_31,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_32,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_33,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_34,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_35,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_36,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_37,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_38,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_39,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_40,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_41,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_42,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_43,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_44,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_45,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_46,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_47,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
mammalia_voles_bhp_trapping_48,NR,No,Frequency,Social_projection_bipartite,mark_recapture,Microtus_agrestis,6,Yes,Coarse,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
